urn:lsid:ipni.org:names:326016-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11704	Launert & Schreiber: 7 (1969)	Launert & Schreiber	1969
urn:lsid:ipni.org:names:20646-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11715	Codd: 7 (1985).	Codd	1985
urn:lsid:ipni.org:names:20680-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11726	Codd: 49 (1985).	Codd	1985
urn:lsid:ipni.org:names:20682-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11737	Morton: 238 (1962)	Morton	1962
urn:lsid:ipni.org:names:20683-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11749	Codd: 223 (1985)	Codd	1985
urn:lsid:ipni.org:names:55561-3	urn:kew.org:sanbi:LSP:tab1gen:ref:11761	Bentham: 1200 (1876)	Bentham	1876
urn:lsid:ipni.org:names:30002447-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11772	Linnaeus: 285 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:20821-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11783	Codd: 127 (1985).	Codd	1985
urn:lsid:ipni.org:names:295442-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11794	Briquet: 178 (1895b)	Briquet	1895
urn:lsid:ipni.org:names:20861-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11805	Bentham: 44 (1848)	Bentham	1848
urn:lsid:ipni.org:names:20894-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11817	Codd: 193 (1985).	Codd	1985
urn:lsid:ipni.org:names:20907-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11829	Codd: 173 (1985).	Codd	1985
urn:lsid:ipni.org:names:20913-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11839	Bentham: 54 (1848)	Bentham	1848
urn:lsid:ipni.org:names:328176-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11851	Bentham: 85 (1848)	Bentham	1848
urn:lsid:ipni.org:names:41317-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11862	Dop: 1052 (1932)	Dop	1932
urn:lsid:ipni.org:names:30027405-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11872	Briquet: 254 (1896)	Briquet	1896
urn:lsid:ipni.org:names:20966-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11883	Brown: 504 (1810)	Brown	1810
urn:lsid:ipni.org:names:20974-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11896	Briquet: 250 (1896)	Briquet	1896
urn:lsid:ipni.org:names:21001-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11907	Bentham: 1206 (1876)	Bentham	1876
urn:lsid:ipni.org:names:30016176-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11918	Codd: 107 (1985).	Codd	1985
urn:lsid:ipni.org:names:21061-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11930	Codd: 135 (1985).	Codd	1985
urn:lsid:ipni.org:names:21070-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11939	Paton: 403 (1992).	Paton	1992
urn:lsid:ipni.org:names:30231976-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11951	Bentham: 49 (1848)	Bentham	1848
urn:lsid:ipni.org:names:328178-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11963	Cooke: 266 (1910)	Cooke	1910
urn:lsid:ipni.org:names:331875-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11974	Baker: 287 (1900)	Baker	1900
urn:lsid:ipni.org:names:21152-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11985	Linnaeus: 600 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:21174-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11996	Bentham: 61 (1833)	Bentham	1833
urn:lsid:ipni.org:names:893414-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12008	Codd: 9 (1984)	Codd	1984
urn:lsid:ipni.org:names:30000096-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12018	Linnaeus: 23 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:30000591-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12029	Codd: 103 (1985)	Codd	1985
urn:lsid:ipni.org:names:30003498-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12040	Linnaeus: 598 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:21233-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12051	Thonning: 271 (1827)	Thonning	1827
urn:lsid:ipni.org:names:325931-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12062	Bentham: 525 (1834)	Bentham	1834
urn:lsid:ipni.org:names:21255-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12073	Bentham: 53 (1848)	Bentham	1848
urn:lsid:ipni.org:names:21261-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12084	Bentham: t. 1300 (1830)	Bentham	1830
urn:lsid:ipni.org:names:30039259-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12097	Linnaeus: 247 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:21270-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12108	Brown: 281 (1912)	Brown	1912
urn:lsid:ipni.org:names:21278-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12119	Codd: 13 (1985).	Codd	1985
urn:lsid:ipni.org:names:30000069-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12130	Linnaeus: 285 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:11819-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12141	Brown: 403 (1810)	Brown	1810
urn:lsid:ipni.org:names:330812-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12154	Van der Werff: 384 (1991)	Van der Werff	1991
urn:lsid:ipni.org:names:925096-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12167	Van der Merwe & Van Wyk: 80 (1988)	Van der Merwe & Van Wyk	1988
urn:lsid:ipni.org:names:331725-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12179	Hooker: 155 (1890)	Hooker	1890
urn:lsid:ipni.org:names:325868-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12192	Stapf: 186 (1909)	Stapf	1909
urn:lsid:ipni.org:names:329914-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12205	Tsou: 64 (1994).	Tsou	1994
urn:lsid:ipni.org:names:23899-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12208	Cook: 115 (1990)	Cook	1990
urn:lsid:ipni.org:names:30001688-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12219	Schreiber: 1 (1968)	Schreiber	1968
urn:lsid:ipni.org:names:24936-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12231	Robson & Gonçalves: 4 (1969).	Robson & Gonçalves	1969
urn:lsid:ipni.org:names:24945-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12243	Linnaeus: 277 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:24996-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12256	Endlicher: 76 (1842)	Endlicher	1842
urn:lsid:ipni.org:names:5667-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12259	Wimmer: 935 (1968).	Wimmer	1968
urn:lsid:ipni.org:names:5706-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12271	Wimmer: 695 (1953).	Wimmer	1953
urn:lsid:ipni.org:names:30001605-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12282	Linnaeus: 929 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:5759-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12294	Thulin: 145 (1983).	Thulin	1983
urn:lsid:ipni.org:names:1009906-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12306	Serra et al.: 415 (1999).	Serra et al.	1999
urn:lsid:ipni.org:names:25140-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12318	Balle: 1625 (1954)	Balle	1954
urn:lsid:ipni.org:names:25142-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12327	Balle: 583 (1955)	Balle	1955
urn:lsid:ipni.org:names:25212-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12336	Van Tieghem: 247 (1895)	Van Tieghem	1895
urn:lsid:ipni.org:names:25230-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12347	Polhill & Wiens: 79 (1998).	Polhill & Wiens	1998
urn:lsid:ipni.org:names:25282-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12358	Balle: 1628 (1954)	Balle	1954
urn:lsid:ipni.org:names:25293-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12369	Polhill & Wiens: 101 (1998).	Polhill & Wiens	1998
urn:lsid:ipni.org:names:25295-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12379	Polhill & Wiens: 101 (1998).	Polhill & Wiens	1998
urn:lsid:ipni.org:names:25301-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12392	Wiens: 421 (1978)	Wiens	1978
urn:lsid:ipni.org:names:25311-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12402	Van Tieghem: 261 (1895)	Van Tieghem	1895
urn:lsid:ipni.org:names:25317-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12412	Balle: 7 (1969)	Balle	1969
urn:lsid:ipni.org:names:25330-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12423	Polhill & Wiens: 223 (1998).	Polhill & Wiens	1998
urn:lsid:ipni.org:names:1108603-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12434	Van Tieghem: 267 (1895)	Van Tieghem	1895
urn:lsid:ipni.org:names:25371-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12446	Wiens & Tölken: 28 (1979)	Wiens & Tölken	1979
urn:lsid:ipni.org:names:30002041-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12457	Linnaeus: 119 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:25437-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12470	Brown: 345 (1894)	Brown	1894
urn:lsid:ipni.org:names:30103256-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12483	Link: 63, t. 28 (1822)	Link	1822
urn:lsid:ipni.org:names:30002863-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12494	Webb: 301 (1968).	Webb	1968
urn:lsid:ipni.org:names:30002863-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12507	Kunth: 151 (1823)	Kunth	1823
urn:lsid:ipni.org:names:30048023-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12520	Linnaeus: 143 (1771)	Linnaeus	1771
urn:lsid:ipni.org:names:25628-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12532	Guillemin & Perrottet: 123, t. 29 (1831)	Guillemin & Perrottet	1831
urn:lsid:ipni.org:names:25735-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12543	Hooker: 256 (1862)	Hooker	1862
urn:lsid:ipni.org:names:25749-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12554	Launert: 113 (1963)	Launert	1963
urn:lsid:ipni.org:names:30399273-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12566	Exell: 423 (1960).	Exell	1960
urn:lsid:ipni.org:names:30000557-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12579	Harvey: 168 (1860)	Harvey	1860
urn:lsid:ipni.org:names:30028042-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12592	Linnaeus: 686 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:25783-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12605	Presl: 448 (1845)	Presl	1845
urn:lsid:ipni.org:names:30016054-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12617	Cavanilles: 38 (1785)	Cavanilles	1785
urn:lsid:ipni.org:names:314096-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11171	Alefeld: 298 (1861)	Alefeld	1861
urn:lsid:ipni.org:names:25840-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11184	Exell: 426 (1960) includes Fugosia as in Phillips: 501 (1951)	Exell	1960
urn:lsid:ipni.org:names:25886-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12633	Hutchinson: 131 (1947)	Hutchinson	1947
urn:lsid:ipni.org:names:30013018-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12646	Exell: 8 (1969)	Exell	1969
urn:lsid:ipni.org:names:328182-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12659	Exell: 10 (1969)	Exell	1969
urn:lsid:ipni.org:names:331686-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12672	Exell: 24 (1969).	Exell	1969
urn:lsid:ipni.org:names:30092735-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12685	Fernandes: 251 (1968).	Fernandes	1968
urn:lsid:ipni.org:names:60436984-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12698	Ray: 29 (1995).	Ray	1995
urn:lsid:ipni.org:names:331746-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12711	Meeuse: 503 (1960)	Meeuse	1960
urn:lsid:ipni.org:names:30017390-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12724	Moench: 619 (1794)	Moench	1794
urn:lsid:ipni.org:names:331832-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12737	Harvey: 169 (1860)	Harvey	1860
urn:lsid:ipni.org:names:26041-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12750	Bullock: 454 (1957)	Bullock	1957
urn:lsid:ipni.org:names:327150-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12762	Harvey: 166 (1860)	Harvey	1860
urn:lsid:ipni.org:names:26074-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12775	Krapovickas: 212 (1965).	Krapovickas	1965
urn:lsid:ipni.org:names:332010-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12788	Exell: 421 (1960).	Exell	1960
urn:lsid:ipni.org:names:30015905-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12801	Meeuse: 503 (1960).	Meeuse	1960
urn:lsid:ipni.org:names:323647-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12814	Medikus: 24 (1787)	Medikus	1787
urn:lsid:ipni.org:names:26168-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12827	Hooker: 745 (1867)	Hooker	1867
urn:lsid:ipni.org:names:331564-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12838	Fernandes & Fernandes: 240 (1978)	Fernandes & Fernandes	1978
urn:lsid:ipni.org:names:26371-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12850	Fernandes & Fernandes: 220 (1978).	Fernandes & Fernandes	1978
urn:lsid:ipni.org:names:26450-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12859	Naudin: 296 (1850)	Naudin	1850
urn:lsid:ipni.org:names:26452-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12866	Linnaeus: 349 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:30014434-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12878	Pennington & Styles: 512 (1975)	Pennington & Styles	1975
urn:lsid:ipni.org:names:26724-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12890	White & Styles: 315 (1963)	White & Styles	1963
urn:lsid:ipni.org:names:26728-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12903	Candolle: 582 (1894)	Candolle	1894
urn:lsid:ipni.org:names:924841-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12916	Jussieu: 249 (1830)	Jussieu	1830
urn:lsid:ipni.org:names:327507-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12929	White & Styles: 49 (1986).	White & Styles	1986
urn:lsid:ipni.org:names:36502-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12941	White & Styles: 39 (1986)	White & Styles	1986
urn:lsid:ipni.org:names:26818-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12954	White & Styles: 57 (1986).	White & Styles	1986
urn:lsid:ipni.org:names:26849-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12966	Pennington & Styles: 512 (1975)	Pennington & Styles	1975
urn:lsid:ipni.org:names:332027-2	urn:kew.org:sanbi:LSP:tab1gen:ref:12978	Browne: 278 (1756) name conserved	Browne	1756
urn:lsid:ipni.org:names:26854-1	urn:kew.org:sanbi:LSP:tab1gen:ref:12991	Linnaeus: 150 (1771)	Linnaeus	1771
urn:lsid:ipni.org:names:36297-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13004	Phillips: 33 (1921)	Phillips	1921
urn:lsid:ipni.org:names:36481-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13017	Linnaeus: 639 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:26869-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13030	Forman: 82 (1975)	Forman	1975
urn:lsid:ipni.org:names:26877-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13039	Miers: 41 (1851)	Miers	1851
urn:lsid:ipni.org:names:26908-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13048	Candolle: 100 (1824) in part	Candolle	1824
urn:lsid:ipni.org:names:331500-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13058	Troupin: 221 (1962)	Troupin	1962
urn:lsid:ipni.org:names:27017-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13068	Loureiro: 608 (1790)	Loureiro	1790
urn:lsid:ipni.org:names:332018-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13078	Thulin: 26 (1993).	Thulin	1993
urn:lsid:ipni.org:names:332020-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13088	Miers: 30 (1871)	Miers	1871
urn:lsid:ipni.org:names:30013186-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13098	Raynal: 405 (1974b)	Raynal	1974
urn:lsid:ipni.org:names:332051-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13108	Ventenat: t. 9 (1803) in part, name conserved	Ventenat	1803
urn:lsid:ipni.org:names:30466316-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13120	Brown: 412 (1925)	Brown	1925
urn:lsid:ipni.org:names:16149-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13134	Herre: 124 (1971)	Herre	1971
urn:lsid:ipni.org:names:16107-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13149	Gerbaulet: 41 (1996a)	Gerbaulet	1996
urn:lsid:ipni.org:names:16108-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13164	Brown: 413 (1925)	Brown	1925
urn:lsid:ipni.org:names:16118-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13171	Smith et al.: 34 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:60443617-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13185	Klak & Linder: 301 (1998)	Klak & Linder	1998
urn:lsid:ipni.org:names:331766-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13199	Smith et al.: 38 (1998)	Smith et al.	1998
urn:lsid:ipni.org:names:16294-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13214	Brown: 413 (1925)	Brown	1925
urn:lsid:ipni.org:names:16310-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13228	Brown: 412, 413 (1925)	Brown	1925
urn:lsid:ipni.org:names:16318-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13243	Smith et al.: 28 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16340-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13258	Herre: 276 (1971)	Herre	1971
urn:lsid:ipni.org:names:16360-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13271	Brown: 412 (1925)	Brown	1925
urn:lsid:ipni.org:names:16167-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13285	Chinnock: 59 (1996)	Chinnock	1996
urn:lsid:ipni.org:names:16204-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13300	Herre: 164 (1971)	Herre	1971
urn:lsid:ipni.org:names:1003058-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13315	Burgoyne et al.: 203 (1998)	Burgoyne et al.	1998
urn:lsid:ipni.org:names:16243-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13329	Brown: 12 (1927)	Brown	1927
urn:lsid:ipni.org:names:16186-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13344	Smith et al.: 102 (1998)	Smith et al.	1998
urn:lsid:ipni.org:names:16265-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13358	Brown: 71, 151 (1930b)	Brown	1930
urn:lsid:ipni.org:names:328405-2	urn:kew.org:sanbi:LSP:tab1gen:ref:13372	Wisura & Glen: 76 (1993)	Wisura & Glen	1993
urn:lsid:ipni.org:names:16100-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13387	Brown: 262 (1932)	Brown	1932
urn:lsid:ipni.org:names:16121-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13402	Brown: 412 (1925)	Brown	1925
urn:lsid:ipni.org:names:1050-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13417	Herre: 106 (1971)	Herre	1971
urn:lsid:ipni.org:names:325652-2	urn:kew.org:sanbi:LSP:tab1gen:ref:11202	Smith et al.: 68 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16219-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13439	Ihlenfeldt & Gerbaulet: 457 (1990)	Ihlenfeldt & Gerbaulet	1990
urn:lsid:ipni.org:names:16338-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13453	Smith et al.: 76 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:1064-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13467	Smith et al.: 78 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16083-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13481	Hartmann: 29 (1996b)	Hartmann	1996
urn:lsid:ipni.org:names:16174-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13496	Glen: 203 (1986)	Glen	1986
urn:lsid:ipni.org:names:16104-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13510	Smith et al.: 346 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16110-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13524	Glen: 203 (1986)	Glen	1986
urn:lsid:ipni.org:names:16227-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13539	Brown: 279 (1930b)	Brown	1930
urn:lsid:ipni.org:names:16246-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11210	Smith et al.: 222 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16307-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13560	Smith et al.: 352 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16337-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13574	Schwantes: 186 (1926b)	Schwantes	1926
urn:lsid:ipni.org:names:1065-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13589	Herre: 292 (1971)	Herre	1971
urn:lsid:ipni.org:names:16147-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13603	Schwantes: 15, 28 (1927d)	Schwantes	1927
urn:lsid:ipni.org:names:16099-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13619	Smith et al.: 246 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16106-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13630	Herre: 82 (1971)	Herre	1971
urn:lsid:ipni.org:names:16127-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13645	Hartmann: 653 (1983d)	Hartmann	1983
urn:lsid:ipni.org:names:16130-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13660	Brown: 406 (1926b)	Brown	1926
urn:lsid:ipni.org:names:16182-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11217	Hartmann: 145 (1982a)	Hartmann	1982
urn:lsid:ipni.org:names:893290-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13683	Hartmann: 1 (1983c)	Hartmann	1983
urn:lsid:ipni.org:names:893298-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13696	Smith et al.: 266 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16234-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13710	Hartmann: 1 (1983c)	Hartmann	1983
urn:lsid:ipni.org:names:16278-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13725	Hartmann: 44 (1998c).	Hartmann	1998
urn:lsid:ipni.org:names:1059-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13739	Bolus: 292 (1958e)	Bolus	1958
urn:lsid:ipni.org:names:16301-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13754	Brown: 433 (1925)	Brown	1925
urn:lsid:ipni.org:names:16342-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13768	Herre: 278 (1971)	Herre	1971
urn:lsid:ipni.org:names:16376-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13782	Smith et al.: 378 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16173-1	urn:kew.org:sanbi:LSP:tab1gen:ref:11219	Hartmann: 29 (1996b)	Hartmann	1996
urn:lsid:ipni.org:names:1045-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13805	Hartmann: 34 (1996b)	Hartmann	1996
urn:lsid:ipni.org:names:1060-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13819	Smith et al.: 362 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16357-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13833	Herre: 294 (1971)	Herre	1971
urn:lsid:ipni.org:names:16170-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13847	Schwantes: 283 (1927c)	Schwantes	1927
urn:lsid:ipni.org:names:16086-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13862	Ihlenfeldt & Struck: 411 (1986)	Ihlenfeldt & Struck	1986
urn:lsid:ipni.org:names:16133-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13876	Friedrich: 26 (1970)	Friedrich	1970
urn:lsid:ipni.org:names:16160-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13890	Brown: 141 (1928c)	Brown	1928
urn:lsid:ipni.org:names:16166-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13905	Herre: 134 (1971)	Herre	1971
urn:lsid:ipni.org:names:16223-1	urn:kew.org:sanbi:LSP:tab1gen:ref:13920	Smith et al.: 142, 236 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16257-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14006	Herre: 208 (1971)	Herre	1971
urn:lsid:ipni.org:names:16262-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14021	Herre: 214 (1971)	Herre	1971
urn:lsid:ipni.org:names:16264-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14036	Herre: 216 (1971)	Herre	1971
urn:lsid:ipni.org:names:16280-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14051	Smith et al.: 122 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:30416604-2	urn:kew.org:sanbi:LSP:tab1gen:ref:14066	Smith et al.: 292 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16172-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14081	Smith et al.: 300 (1998).	Smith et al.	1998
urn:lsid:ipni.org:names:16176-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14096	Hammer 96 (1997)	Hammer	1997
urn:lsid:ipni.org:names:16142-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14108	Dupont: 7 (1968)	Dupont	1968
urn:lsid:ipni.org:names:16193-1	urn:kew.org:sanbi:LSP:tab1gen:ref:14123	Haworth: 104 (1821)	Haworth	1821
